X Y Z Distanz Orientierung Zeitstempel
842.206 2095.05 0 2258 68.1 5804.97
840.777 2102.09 0 2264 68.2 5804.97
843.023 2118.42 0 2280 68.3 5804.97
836.747 2113.38 0 2273 68.4 5804.97
829.026 2104.6 0 2262 68.5 5804.97
822.067 2097.67 0 2253 68.6 5804.97
831.845 2133.57 0 2290 68.7 5804.97
823.419 2122.9 0 2277 68.8 5804.97
815.753 2114.07 0 2266 68.9 5804.97
816.362 2126.7 0 2278 69 5804.97
815.503 2135.59 0 2286 69.1 5804.97
814.26 2143.56 0 2293 69.2 5804.97
803.095 2125.33 0 2272 69.3 5804.97
803.958 2138.9 0 2285 69.4 5804.97
798.473 2135.61 0 2280 69.5 5804.97
793.35 2133.25 0 2276 69.6 5804.97
795.177 2149.64 0 2292 69.7 5804.97
797.294 2166.98 0 2309 69.8 5804.97
789.386 2157.1 0 2297 69.9 5804.97
786.646 2161.29 0 2300 70 5804.97
785.596 2170.19 0 2308 70.1 5804.97
775.371 2153.68 0 2289 70.2 5804.97
775.993 2167.27 0 2302 70.3 5804.97
772.545 2169.56 0 2303 70.4 5804.97
776.435 2192.58 0 2326 70.5 5804.97
768.621 2182.62 0 2314 70.6 5804.97
763.158 2179.24 0 2309 70.7 5804.97
762.313 2189.06 0 2318 70.8 5804.97
758.164 2189.45 0 2317 70.9 5804.97
756.62 2197.39 0 2324 71 5804.97
750.517 2192.08 0 2317 71.1 5804.97
750.557 2204.75 0 2329 71.2 5804.97
746.708 2206.05 0 2329 71.3 5804.97
743.813 2210.2 0 2332 71.4 5804.97
738.051 2205.8 0 2326 71.5 5804.97
734.831 2208.98 0 2328 71.6 5804.97
735.37 2223.55 0 2342 71.7 5804.97
728.365 2215.33 0 2332 71.8 5804.97
731.022 2236.56 0 2353 71.9 5804.97
722.791 2224.52 0 2339 72 5804.97
721.059 2232.44 0 2346 72.1 5804.97
716.55 2231.79 0 2344 72.2 5804.97
716.302 2244.47 0 2356 72.3 5804.97
713.895 2250.48 0 2361 72.4 5804.97
709.365 2249.82 0 2359 72.5 5804.97
706.035 2252.96 0 2361 72.6 5804.97
705.968 2266.6 0 2374 72.7 5804.97
699.941 2261.14 0 2367 72.8 5804.97
697.464 2267.14 0 2372 72.9 5804.97
692.336 2264.53 0 2368 73 5804.97
691.871 2277.22 0 2380 73.1 5804.97
685.294 2269.8 0 2371 73.2 5804.97
681.619 2271.95 0 2372 73.3 5804.97
683.367 2292.31 0 2392 73.4 5804.97
677.093 2285.83 0 2384 73.5 5804.97
670.279 2277.41 0 2374 73.6 5804.97
667.987 2284.34 0 2380 73.7 5804.97
669.579 2304.7 0 2400 73.8 5804.97
662.227 2294.34 0 2388 73.9 5804.97
663.183 2312.8 0 2406 74 5804.97
660.516 2318.76 0 2411 74.1 5804.97
646.938 2286.23 0 2376 74.2 5804.97
648.629 2307.57 0 2397 74.3 5804.97
648.097 2321.22 0 2410 74.4 5804.97
637.364 2298.26 0 2385 74.5 5804.97
637.335 2313.83 0 2400 74.6 5804.97
628.809 2298.54 0 2383 74.7 5804.97
628.467 2313.14 0 2397 74.8 5804.97
624.169 2313.27 0 2396 74.9 5804.97
618.06 2306.63 0 2388 75 5804.97
625.861 2352.16 0 2434 75.1 5804.97
617.412 2336.81 0 2417 75.2 5804.97
615.871 2347.56 0 2427 75.3 5804.97
611.268 2346.69 0 2425 75.4 5804.97
614.433 2375.83 0 2454 75.5 5804.97
605.062 2356.56 0 2433 75.6 5804.97
600.702 2356.65 0 2432 75.7 5804.97
595.361 2352.84 0 2427 75.8 5804.97
598.318 2382.01 0 2456 75.9 5804.97
592.467 2376.25 0 2449 76 5804.97
586.877 2371.46 0 2443 76.1 5804.97
585.838 2385.11 0 2456 76.2 5804.97
583.569 2393.9 0 2464 76.3 5804.97
579.86 2396.86 0 2466 76.4 5804.97
573.108 2387.17 0 2455 76.5 5804.97
568.246 2385.25 0 2452 76.6 5804.97
566.152 2394.99 0 2461 76.7 5804.97
564.712 2407.66 0 2473 76.8 5804.97
561.415 2412.54 0 2477 76.9 5804.97
557.879 2416.44 0 2480 77 5804.97
551.651 2408.63 0 2471 77.1 5804.97
547.668 2410.57 0 2472 77.2 5804.97
545.658 2421.28 0 2482 77.3 5804.97
544.267 2434.91 0 2495 77.4 5804.97
540.233 2436.83 0 2496 77.5 5804.97
534.261 2429.96 0 2488 77.6 5804.97
530.872 2434.8 0 2492 77.7 5804.97
527.889 2441.58 0 2498 77.8 5804.97
527.191 2459.12 0 2515 77.9 5804.97
520.403 2448.3 0 2503 78 5804.97
518.397 2459.97 0 2514 78.1 5804.97
512.263 2452.06 0 2505 78.2 5804.97
507.982 2452.95 0 2505 78.3 5804.97
505.309 2461.67 0 2513 78.4 5804.97
502.208 2468.43 0 2519 78.5 5804.97
496.911 2464.4 0 2514 78.6 5804.97
491.629 2460.36 0 2509 78.7 5804.97
491.219 2480.84 0 2529 78.8 5804.97
484.578 2469.91 0 2517 78.9 5804.97
482.556 2482.54 0 2529 79 5804.97
478.411 2484.36 0 2530 79.1 5804.97
475.761 2494.03 0 2539 79.2 5804.97
474.007 2508.61 0 2553 79.3 5804.97
469.076 2506.49 0 2550 79.4 5804.97
462.514 2495.5 0 2538 79.5 5804.97
461.948 2516.96 0 2559 79.6 5804.97
455.767 2507.92 0 2549 79.7 5804.97
452.983 2517.57 0 2558 79.8 5804.97
447.185 2510.48 0 2550 79.9 5804.97
443.15 2513.23 0 2552 80 5804.97
442.717 2536.66 0 2575 80.1 5804.97
435.736 2522.64 0 2560 80.2 5804.97
435.04 2545.09 0 2582 80.3 5804.97
430.764 2546.83 0 2583 80.4 5804.97
426.483 2548.56 0 2584 80.5 5804.97
423.831 2560.15 0 2595 80.6 5804.97
418.392 2554.97 0 2589 80.7 5804.97
415.371 2564.58 0 2598 80.8 5804.97
411.211 2567.28 0 2600 80.9 5804.97
405.009 2557.13 0 2589 81 5804.97
401.938 2566.72 0 2598 81.1 5804.97
395.621 2555.56 0 2586 81.2 5804.97
394.337 2577 0 2607 81.3 5804.97
388.044 2565.82 0 2595 81.4 5804.97
387.113 2590.23 0 2619 81.5 5804.97
383.322 2595.85 0 2624 81.6 5804.97
379.079 2598.49 0 2626 81.7 5804.97
375.257 2604.1 0 2631 81.8 5804.97
371.838 2612.67 0 2639 81.9 5804.97
369.087 2626.19 0 2652 82 5804.97
362.991 2615.94 0 2641 82.1 5804.97
358.832 2619.54 0 2644 82.2 5804.97
355.599 2630.07 0 2654 82.3 5804.97
351.405 2633.66 0 2657 82.4 5804.97
346.678 2633.28 0 2656 82.5 5804.97
340.278 2620 0 2642 82.6 5804.97
339.517 2650.34 0 2672 82.7 5804.97
334.514 2647.95 0 2669 82.8 5804.97
329.769 2647.54 0 2668 82.9 5804.97
327.097 2663.99 0 2684 83 5804.97
325.21 2687.39 0 2707 83.1 5804.97
317.441 2662.14 0 2681 83.2 5804.97
314.778 2679.57 0 2698 83.3 5804.97
309.066 2671.18 0 2689 83.4 5804.97
304.856 2675.69 0 2693 83.5 5804.97
301.523 2688.14 0 2705 83.6 5804.97
297.27 2692.64 0 2709 83.7 5804.97
293.002 2697.13 0 2713 83.8 5804.97
287.444 2689.68 0 2705 83.9 5804.97
282.331 2686.2 0 2701 84 5804.97
279.596 2705.59 0 2720 84.1 5804.97
273.761 2695.13 0 2709 84.2 5804.97
270.249 2707.55 0 2721 84.3 5804.97
267.572 2728.91 0 2742 84.4 5804.97
262.713 2728.38 0 2741 84.5 5804.97
257.104 2719.88 0 2732 84.6 5804.97
254.019 2738.24 0 2750 84.7 5804.97
248.333 2728.72 0 2740 84.8 5804.97
243.926 2733.14 0 2744 84.9 5804.97
239.417 2736.55 0 2747 85 5804.97
234.555 2735.96 0 2746 85.1 5804.97
232.457 2768.26 0 2778 85.2 5804.97
227.461 2766.67 0 2776 85.3 5804.97
221.991 2759.08 0 2768 85.4 5804.97
217.646 2765.45 0 2774 85.5 5804.97
211.744 2751.87 0 2760 85.6 5804.97
206.791 2750.24 0 2758 85.7 5804.97
201.844 2748.6 0 2756 85.8 5804.97
196.975 2747.95 0 2755 85.9 5804.97
193.783 2771.23 0 2778 86 5804.97
187.45 2749.62 0 2756 86.1 5804.97
182.187 2742.96 0 2749 86.2 5804.97
178.174 2755.25 0 2761 86.3 5804.97
173.239 2753.56 0 2759 86.4 5804.97
167.761 2742.87 0 2748 86.5 5804.97
163.211 2747.16 0 2752 86.6 5804.97
158.646 2751.43 0 2756 86.7 5804.97
153.453 2744.71 0 2749 86.8 5804.97
149.203 2754.96 0 2759 86.9 5804.97
144.081 2749.23 0 2753 87 5804.97
139.181 2747.48 0 2751 87.1 5804.97
135.07 2761.7 0 2765 87.2 5804.97
131.05 2778.91 0 2782 87.3 5804.97
125.837 2771.14 0 2774 87.4 5804.97
121.218 2776.36 0 2779 87.5 5804.97
116.079 2769.57 0 2772 87.6 5804.97
110.804 2758.78 0 2761 87.7 5804.97
106.142 2762.96 0 2765 87.8 5804.97
101.21 2760.15 0 2762 87.9 5804.97
96.6018 2766.31 0 2768 88 5804.97
91.3093 2752.49 0 2754 88.1 5804.97
86.6937 2758.64 0 2760 88.2 5804.97
82.0568 2764.78 0 2766 88.3 5804.97
77.0637 2758.92 0 2760 88.4 5804.97
72.4054 2765.05 0 2766 88.5 5804.97
67.726 2771.17 0 2772 88.6 5804.97
62.5716 2757.29 0 2758 88.7 5804.97
57.8639 2762.39 0 2763 88.8 5804.97
53.0041 2760.49 0 2761 88.9 5804.97
48.1861 2760.58 0 2761 89 5804.97
43.2893 2755.66 0 2756 89.1 5804.97
38.5216 2758.73 0 2759 89.2 5804.97
33.6945 2757.79 0 2758 89.3 5804.97
28.8393 2753.85 0 2754 89.4 5804.97
24.0067 2750.9 0 2751 89.5 5804.97
19.2543 2757.93 0 2758 89.6 5804.97
14.4041 2750.96 0 2751 89.7 5804.97
9.62719 2757.98 0 2758 89.8 5804.97
4.81708 2760 0 2760 89.9 5804.97
-2.50777e-05 2755 0 2755 90 5804.97
-4.8084 2755 0 2755 90.1 5804.97
-9.59234 2747.98 0 2748 90.2 5804.97
-14.4251 2754.96 0 2755 90.3 5804.97
-19.2334 2754.93 0 2755 90.4 5804.97
-23.9805 2747.9 0 2748 90.5 5804.97
-28.7765 2747.85 0 2748 90.6 5804.97
-33.6334 2752.79 0 2753 90.7 5804.97
-38.4379 2752.73 0 2753 90.8 5804.97
-43.3208 2757.66 0 2758 90.9 5804.97
-48.0814 2754.58 0 2755 91 5804.97
-52.8122 2750.49 0 2751 91.1 5804.97
-57.5707 2748.4 0 2749 91.2 5804.97
-62.4129 2750.29 0 2751 91.3 5804.97
-67.2862 2753.18 0 2754 91.4 5804.97
-71.9081 2746.06 0 2747 91.5 5804.97
-76.8962 2752.93 0 2754 91.6 5804.97
-81.6712 2751.79 0 2753 91.7 5804.97
-86.4738 2751.64 0 2753 91.8 5804.97
-91.1436 2747.49 0 2749 91.9 5804.97
-95.8689 2745.33 0 2747 92 5804.97
-100.77 2748.15 0 2750 92.1 5804.97
-105.605 2748.97 0 2751 92.2 5804.97
-110.322 2746.79 0 2749 92.3 5804.97
-115.158 2747.59 0 2750 92.4 5804.97
-119.735 2742.39 0 2745 92.5 5804.97
-124.748 2747.17 0 2750 92.6 5804.97
-129.731 2750.94 0 2754 92.7 5804.97
-134.483 2749.71 0 2753 92.8 5804.97
-139.232 2748.48 0 2752 92.9 5804.97
-143.505 2738.24 0 2742 93 5804.97
-148.663 2744.98 0 2749 93.1 5804.97
-153.342 2742.72 0 2747 93.2 5804.97
-158.416 2747.44 0 2752 93.3 5804.97
-163.033 2744.16 0 2749 93.4 5804.97
-168.128 2748.86 0 2754 93.5 5804.97
-172.611 2743.58 0 2749 93.6 5804.97
-177.657 2747.26 0 2753 93.7 5804.97
-181.988 2739.96 0 2746 93.8 5804.97
-186.838 2740.64 0 2747 93.9 5804.97
-192.04 2746.29 0 2753 94 5804.97
-196.618 2742.96 0 2750 94.1 5804.97
-201.698 2746.6 0 2754 94.2 5804.97
-206.192 2742.26 0 2750 94.3 5804.97
-210.901 2740.9 0 2749 94.4 5804.97
-215.841 2742.52 0 2751 94.5 5804.97
-220.627 2742.14 0 2751 94.6 5804.97
-225.003 2736.77 0 2746 94.7 5804.97
-230.281 2742.35 0 2752 94.8 5804.97
-234.64 2736.96 0 2747 94.9 5804.97
-239.417 2736.55 0 2747 95 5804.97
-244.815 2743.1 0 2754 95.1 5804.97
-249.33 2739.68 0 2751 95.2 5804.97
-253.65 2734.26 0 2746 95.3 5804.97
-258.798 2737.8 0 2750 95.4 5804.97
-262.809 2729.38 0 2742 95.5 5804.97
-266.694 2719.96 0 2733 95.6 5804.97
-248.895 2493.61 0 2506 95.7 5804.97
-234.754 2311.11 0 2323 95.8 5804.97
-239.815 2320.64 0 2333 95.9 5804.97
-242.715 2309.28 0 2322 96 5804.97
-246.745 2308.85 0 2322 96.1 5804.97
-249.263 2294.5 0 2308 96.2 5804.97
-253.047 2292.07 0 2306 96.3 5804.97
-258.162 2301.57 0 2316 96.4 5804.97
-261.613 2296.14 0 2311 96.5 5804.97
-265.275 2292.7 0 2308 96.6 5804.97
-269.276 2292.24 0 2308 96.7 5804.97
-273.158 2290.77 0 2307 96.8 5804.97
-276.555 2285.33 0 2302 96.9 5804.97
-279.934 2279.88 0 2297 97 5804.97
-283.047 2272.44 0 2290 97.1 5804.97
-285.384 2259.05 0 2277 97.2 5804.97
-287.42 2243.67 0 2262 97.3 5804.97
-292.366 2251.09 0 2270 97.4 5804.97
-295.772 2246.61 0 2266 97.5 5804.97
-299.428 2244.11 0 2264 97.6 5804.97
-304.685 2253.5 0 2274 97.7 5804.97
-305.767 2232.15 0 2253 97.8 5804.97
-310.762 2239.54 0 2261 97.9 5804.97
-314.392 2237.02 0 2259 98 5804.97
-314.351 2208.74 0 2231 98.1 5804.97
-321.343 2229.97 0 2253 98.2 5804.97
-323.791 2219.51 0 2243 98.3 5804.97
-329.709 2232.79 0 2257 98.4 5804.97
-335.38 2244.08 0 2269 98.5 5804.97
-339.146 2242.5 0 2268 98.6 5804.97
-340.488 2225.1 0 2251 98.7 5804.97
-327.696 2116.79 0 2142 98.8 5804.97
-333.556 2130.04 0 2156 98.9 5804.97
-334.457 2111.68 0 2138 99 5804.97
-341.463 2131.83 0 2159 99.1 5804.97
-344.544 2127.28 0 2155 99.2 5804.97
-344.216 2102 0 2130 99.3 5804.97
-350.008 2114.22 0 2143 99.4 5804.97
-350.561 2094.87 0 2124 99.5 5804.97
-355.384 2101.16 0 2131 99.6 5804.97
-358.545 2097.58 0 2128 99.7 5804.97
-364.759 2111.73 0 2143 99.8 5804.97
-369.304 2116.01 0 2148 99.9 5804.97
-374.038 2121.28 0 2154 100 5804.97
-375.811 2109.79 0 2143 100.1 5804.97
-383.034 2128.82 0 2163 100.2 5804.97
-412.318 2268.84 0 2306 100.3 5804.97
-498.774 2717.61 0 2763 100.4 5804.97
-504.792 2723.62 0 2770 100.5 5804.97
-508.626 2717.82 0 2765 100.6 5804.97
-513.183 2715.94 0 2764 100.7 5804.97
-518.297 2717.01 0 2766 100.8 5804.97
-523.227 2717.08 0 2767 100.9 5804.97
-528.159 2717.14 0 2768 101 5804.97
-532.516 2714.26 0 2766 101.1 5804.97
-535.116 2702.53 0 2755 101.2 5804.97
-519.453 2599.61 0 2651 101.3 5804.97
-521.025 2583.99 0 2636 101.4 5804.97
-525.335 2582.1 0 2635 101.5 5804.97
-549.948 2679.14 0 2735 101.6 5804.97
-556.043 2685.03 0 2742 101.7 5804.97
-559.91 2680.14 0 2738 101.8 5804.97
-563.968 2676.22 0 2735 101.9 5804.97
-566.559 2665.45 0 2725 102 5804.97
-569.324 2655.66 0 2716 102.1 5804.97
-576.494 2666.39 0 2728 102.2 5804.97
-579.23 2656.59 0 2719 102.3 5804.97
-582.362 2648.74 0 2712 102.4 5804.97
-586.551 2645.76 0 2710 102.5 5804.97
-590.296 2640.83 0 2706 102.6 5804.97
-594.464 2637.85 0 2704 102.7 5804.97
-594.636 2617.3 0 2684 102.8 5804.97
-490.257 2140.58 0 2196 102.9 5804.97
0 0 0 0 103 5804.97
0 0 0 0 103.1 5804.97
0 0 0 0 103.2 5804.97
0 0 0 0 103.3 5804.97
-377.054 1582.71 0 1627 103.4 5804.97
-378.182 1575.24 0 1620 103.5 5804.97
-379.284 1567.77 0 1613 103.6 5804.97
-384.151 1575.85 0 1622 103.7 5804.97
-385.47 1569.35 0 1616 103.8 5804.97
-386.767 1562.85 0 1610 103.9 5804.97
-390.22 1565.09 0 1613 104 5804.97
-391.977 1560.52 0 1609 104.1 5804.97
-395.436 1562.75 0 1612 104.2 5804.97
-398.903 1564.96 0 1615 104.3 5804.97
-401.634 1564.26 0 1615 104.4 5804.97
-402.861 1557.75 0 1609 104.5 5804.97
-407.344 1563.82 0 1616 104.6 5804.97
-408.043 1555.37 0 1608 104.7 5804.97
-409.99 1551.75 0 1605 104.8 5804.97
-413.984 1555.87 0 1610 104.9 5804.97
-416.699 1555.14 0 1610 105 5804.97
-418.631 1551.51 0 1607 105.1 5804.97
-421.6 1551.75 0 1608 105.2 5804.97
-424.836 1552.94 0 1610 105.3 5804.97
-426.483 1548.34 0 1606 105.4 5804.97
-429.987 1550.48 0 1609 105.5 5804.97
-431.347 1544.91 0 1604 105.6 5804.97
-435.126 1548.01 0 1608 105.7 5804.97
-436.738 1543.4 0 1604 105.8 5804.97
-440.526 1546.48 0 1608 105.9 5804.97
-441.295 1538.98 0 1601 106 5804.97
-443.426 1536.29 0 1599 106.1 5804.97
-448.897 1545.11 0 1609 106.2 5804.97
-449.347 1536.65 0 1601 106.3 5804.97
-452.029 1535.86 0 1601 106.4 5804.97
-453.004 1529.32 0 1595 106.5 5804.97
-458.816 1539.07 0 1606 106.6 5804.97
-459.489 1531.56 0 1599 106.7 5804.97
-462.74 1532.67 0 1601 106.8 5804.97
-466.286 1534.73 0 1604 106.9 5804.97
-467.21 1528.17 0 1598 107 5804.97
-471.347 1532.14 0 1603 107.1 5804.97
-473.429 1529.4 0 1601 107.2 5804.97
-478.476 1536.21 0 1609 107.3 5804.97
-476.073 1519.15 0 1592 107.4 5804.97
-479.024 1519.27 0 1593 107.5 5804.97
-483.489 1524.15 0 1599 107.6 5804.97
-486.757 1525.21 0 1601 107.7 5804.97
-489.418 1524.36 0 1601 107.8 5804.97
-490.849 1519.7 0 1597 107.9 5804.97
-493.5 1518.84 0 1597 108 5804.97
-495.529 1516.07 0 1595 108.1 5804.97
-498.799 1517.11 0 1597 108.2 5804.97
-502.388 1519.08 0 1600 108.3 5804.97
-502.513 1510.61 0 1592 108.4 5804.97
-505.784 1511.63 0 1594 108.5 5804.97
-508.74 1511.69 0 1595 108.6 5804.97
-511.698 1511.75 0 1596 108.7 5804.97
-513.692 1508.96 0 1594 108.8 5804.97
-517.296 1510.9 0 1597 108.9 5804.97
-518.305 1505.27 0 1592 109 5804.97
-521.913 1507.19 0 1595 109.1 5804.97
-526.516 1511.95 0 1601 109.2 5804.97
-526.509 1503.47 0 1593 109.3 5804.97
-532.454 1511.99 0 1603 109.4 5804.97
-532.422 1503.51 0 1595 109.5 5804.97
-536.387 1506.35 0 1599 109.6 5804.97
-539.352 1506.35 0 1600 109.7 5804.97
-539.61 1498.82 0 1593 109.8 5804.97
-543.246 1500.7 0 1596 109.9 5804.97
-545.18 1497.87 0 1594 110 5804.97
-547.106 1495.04 0 1592 110.1 5804.97
-551.096 1497.83 0 1596 110.2 5804.97
-555.097 1500.62 0 1600 110.3 5804.97
-555.972 1494.96 0 1595 110.4 5804.97
-558.231 1493.06 0 1594 110.5 5804.97
-562.947 1497.7 0 1600 110.6 5804.97
-564.499 1493.9 0 1597 110.7 5804.97
-566.751 1491.98 0 1596 110.8 5804.97
-568.64 1489.12 0 1594 110.9 5804.97
-573.747 1494.66 0 1601 111 5804.97
-578.875 1500.19 0 1608 111.1 5804.97
-584.024 1505.7 0 1615 111.2 5804.97
-587.014 1505.61 0 1616 111.3 5804.97
-592.195 1511.1 0 1623 111.4 5804.97
-596.664 1514.72 0 1628 111.5 5804.97
-603.356 1523.9 0 1639 111.6 5804.97
-607.494 1526.56 0 1643 111.7 5804.97
-613.871 1534.79 0 1653 111.8 5804.97
-615.803 1531.86 0 1651 111.9 5804.97
-621.472 1538.2 0 1659 112 5804.97
-628.295 1547.3 0 1670 112.1 5804.97
-634.773 1555.46 0 1680 112.2 5804.97
-634.071 1546.03 0 1671 112.3 5804.97
-643.247 1560.63 0 1688 112.4 5804.97
-650.179 1569.67 0 1699 112.5 5804.97
-663.678 1594.38 0 1727 112.6 5804.97
-909.195 2173.5 0 2356 112.7 5804.97
-927.325 2206.02 0 2393 112.8 5804.97
-930.006 2201.63 0 2390 112.9 5804.97
-937.364 2208.29 0 2399 113 5804.97
-939.255 2202.05 0 2394 113.1 5804.97
-938.764 2190.3 0 2383 113.2 5804.97
-941.398 2185.9 0 2380 113.3 5804.97
-946.403 2187.01 0 2383 113.4 5804.97
-948.624 2181.69 0 2379 113.5 5804.97
-951.63 2178.19 0 2377 113.6 5804.97
-952.616 2170.12 0 2370 113.7 5804.97
-958.017 2172.11 0 2374 113.8 5804.97
-960.996 2168.61 0 2372 113.9 5804.97
-963.966 2165.1 0 2370 114 5804.97
-965.293 2157.94 0 2364 114.1 5804.97
-965.779 2148.95 0 2356 114.2 5804.97
-970.762 2150 0 2359 114.3 5804.97
-977.405 2154.68 0 2366 114.4 5804.97
-977.017 2143.87 0 2356 114.5 5804.97
-978.676 2137.61 0 2351 114.6 5804.97
-984.495 2140.45 0 2356 114.7 5804.97
-987.81 2137.82 0 2355 114.8 5804.97
-987.75 2127.93 0 2346 114.9 5804.97
-992.73 2128.92 0 2349 115 5804.97
-995.172 2124.46 0 2346 115.1 5804.97
-997.175 2119.1 0 2342 115.2 5804.97
-1000.02 2115.55 0 2340 115.3 5804.97
-1004.57 2115.61 0 2342 115.4 5804.97
-1006.1 2109.34 0 2337 115.5 5804.97
-1007.19 2102.17 0 2331 115.6 5804.97
-1013.46 2105.82 0 2337 115.7 5804.97
-1014.52 2098.64 0 2331 115.8 5804.97
-1017.75 2095.97 0 2330 115.9 5804.97
-1022.28 2095.99 0 2332 116 5804.97
-1021.98 2086.12 0 2323 116.1 5804.97
-1026.06 2085.23 0 2324 116.2 5804.97
-1028.81 2081.64 0 2322 116.3 5804.97
-1033.33 2081.63 0 2324 116.4 5804.97
-1033.84 2073.56 0 2317 116.5 5804.97
-1034.77 2066.39 0 2311 116.6 5804.97
-1041.07 2069.94 0 2317 116.7 5804.97
-1041.08 2060.98 0 2309 116.8 5804.97
-1045.12 2060.05 0 2310 116.9 5804.97
-1050.08 2060.9 0 2313 117 5804.97
-1050.49 2052.83 0 2306 117.1 5804.97
-1052.24 2047.44 0 2302 117.2 5804.97
-1054.89 2043.82 0 2300 117.3 5804.97
-1056.62 2038.42 0 2296 117.4 5804.97
-1061.56 2039.24 0 2299 117.5 5804.97
-1063.73 2034.72 0 2296 117.6 5804.97
-1064.49 2027.55 0 2290 117.7 5804.97
-1069.42 2028.34 0 2293 117.8 5804.97
-1072.96 2026.47 0 2293 117.9 5804.97
-1073.68 2019.3 0 2287 118 5804.97
-1078.62 2020.07 0 2290 118.1 5804.97
-1078.83 2012.02 0 2283 118.2 5804.97
-1082.34 2010.13 0 2283 118.3 5804.97
-1081.57 2000.32 0 2274 118.4 5804.97
-1088.4 2004.58 0 2281 118.5 5804.97
-1091.42 2001.8 0 2280 118.6 5804.97
-831.267 1518.34 0 1731 118.7 5804.97
-672.528 1223.32 0 1396 118.8 5804.97
-675.146 1223.02 0 1397 118.9 5804.97
-676.309 1220.09 0 1395 119 5804.97
-677.952 1218.04 0 1394 119.1 5804.97
-677.149 1211.62 0 1388 119.2 5804.97
-679.263 1210.43 0 1388 119.3 5804.97
-688.738 1222.31 0 1403 119.4 5804.97
-696.779 1231.55 0 1415 119.5 5804.97
-691.519 1217.29 0 1400 119.6 5804.97
-693.147 1215.22 0 1399 119.7 5804.97
-691.788 1207.93 0 1392 119.8 5804.97
-691.901 1203.25 0 1388 119.9 5804.97
-692.5 1199.45 0 1385 120 5804.97
-690.58 1191.31 0 1377 120.1 5804.97
-695.677 1195.29 0 1383 120.2 5804.97
-690.194 1181.13 0 1368 120.3 5804.97
-702.881 1198.03 0 1389 120.4 5804.97
-696.85 1183.02 0 1373 120.5 5804.97
-712.149 1204.18 0 1399 120.6 5804.97
-708.634 1193.47 0 1388 120.7 5804.97
-711.74 1193.95 0 1390 120.8 5804.97
-726.661 1214.16 0 1415 120.9 5804.97
-738.05 1228.32 0 1433 121 5804.97
-726.762 1204.77 0 1407 121.1 5804.97
-723.166 1194.09 0 1396 121.2 5804.97
-721.612 1186.84 0 1389 121.3 5804.97
-726.287 1189.85 0 1394 121.4 5804.97
-730.453 1191.99 0 1398 121.5 5804.97
-737.248 1198.38 0 1407 121.6 5804.97
0 0 0 1398 121.7 5804.97
-719.295 1160.1 0 1365 121.8 5804.97
-722.375 1160.54 0 1367 121.9 5804.97
-717.511 1148.26 0 1354 122 5804.97
-723.233 1152.93 0 1361 122.1 5804.97
-725.245 1151.67 0 1361 122.2 5804.97
-727.254 1150.4 0 1361 122.3 5804.97
-729.796 1149.97 0 1362 122.4 5804.97
-729.116 1144.48 0 1357 122.5 5804.97
-732.19 1144.89 0 1359 122.6 5804.97
-733.646 1142.77 0 1358 122.7 5804.97
-734.556 1139.81 0 1356 122.8 5804.97
-739.26 1142.72 0 1361 122.9 5804.97
-739.62 1138.91 0 1358 123 5804.97
-743.245 1140.14 0 1361 123.1 5804.97
-735.377 1123.77 0 1343 123.2 5804.97
-743.377 1131.68 0 1354 123.3 5804.97
-749.204 1136.23 0 1361 123.4 5804.97
-745.667 1126.58 0 1351 123.5 5804.97
-748.185 1126.11 0 1352 123.6 5804.97
-759.582 1138.95 0 1369 123.7 5804.97
-759.9 1135.12 0 1366 123.8 5804.97
-760.207 1131.31 0 1363 123.9 5804.97
-767.213 1137.44 0 1372 124 5804.97
-764.151 1128.65 0 1363 124.1 5804.97
-767.806 1129.79 0 1366 124.2 5804.97
-770.904 1130.1 0 1368 124.3 5804.97
-768.355 1122.15 0 1360 124.4 5804.97
-763.516 1110.92 0 1348 124.5 5804.97
-768.293 1113.7 0 1353 124.6 5804.97
-763.404 1102.5 0 1341 124.7 5804.97
-766.468 1102.8 0 1343 124.8 5804.97
-763.243 1094.08 0 1334 124.9 5804.97
535.72 765.088 0 934 55 5804.98
522.369 748.799 0 913 55.1 5804.98
537.612 773.523 0 942 55.2 5804.98
533.984 771.171 0 938 55.3 5804.98
522.416 757.285 0 920 55.4 5804.98
524.492 763.141 0 926 55.5 5804.98
518.64 757.454 0 918 55.6 5804.98
520.698 763.315 0 924 55.7 5804.98
510.934 751.816 0 909 55.8 5804.98
516.349 762.644 0 921 55.9 5804.98
517.253 766.86 0 925 56 5804.98
508.106 756.141 0 911 56.1 5804.98
504.56 753.703 0 907 56.2 5804.98
515.45 772.885 0 929 56.3 5804.98
507.46 763.789 0 917 56.4 5804.98
507.782 767.175 0 920 56.5 5804.98
500.937 759.712 0 910 56.6 5804.98
510.591 777.301 0 930 56.7 5804.98
501.02 765.639 0 915 56.8 5804.98
499.683 766.513 0 915 56.9 5804.98
506.514 779.964 0 930 57 5804.98
504.609 780.007 0 929 57.1 5804.98
498.913 774.162 0 921 57.2 5804.98
495.4 771.665 0 917 57.3 5804.98
499.979 781.796 0 928 57.4 5804.98
494.853 776.764 0 921 57.5 5804.98
496.176 781.848 0 926 57.6 5804.98
493.742 781.022 0 924 57.7 5804.98
491.312 780.19 0 922 57.8 5804.98
492.075 784.435 0 926 57.9 5804.98
