X Y Z Distanz Orientierung Zeitstempel
-1076.71 2033.54 0 2301 117.9 5805.01
-1082.6 2036.08 0 2306 118 5805.01
-1095.57 2051.83 0 2326 118.1 5805.01
-1091.12 2034.93 0 2309 118.2 5805.01
-1099.41 2041.83 0 2319 118.3 5805.01
-1093.94 2023.19 0 2300 118.4 5805.01
-1104.62 2034.46 0 2315 118.5 5805.01
-1097.16 2012.34 0 2292 118.6 5805.01
-1111.72 2030.59 0 2315 118.7 5805.01
-1108.52 2016.38 0 2301 118.8 5805.01
-1107.2 2005.69 0 2291 118.9 5805.01
-1117.49 2016 0 2305 119 5805.01
-1117.6 2007.93 0 2298 119.1 5805.01
-1120.61 2005.1 0 2297 119.2 5805.01
-1117.26 1990.93 0 2283 119.3 5805.01
-1122.21 1991.59 0 2286 119.4 5805.01
-1126.17 1990.5 0 2287 119.5 5805.01
-1130.14 1989.4 0 2288 119.6 5805.01
-1137.57 1994.38 0 2296 119.7 5805.01
-1134.59 1981.11 0 2283 119.8 5805.01
-1133.56 1971.32 0 2274 119.9 5805.01
-1138.5 1971.94 0 2277 120 5805.01
-1136.92 1961.3 0 2267 120.1 5805.01
-1139.84 1958.45 0 2266 120.2 5805.01
-1146.29 1961.63 0 2272 120.3 5805.01
-1151.23 1962.22 0 2275 120.4 5805.01
-1151.1 1954.17 0 2268 120.5 5805.01
-1157.05 1956.47 0 2273 120.6 5805.01
-1155.36 1945.85 0 2263 120.7 5805.01
-1161.31 1948.12 0 2268 120.8 5805.01
-1159.58 1937.51 0 2258 120.9 5805.01
-1165.53 1939.77 0 2263 121 5805.01
-1167.88 1936.02 0 2261 121.1 5805.01
-1158.31 1912.59 0 2236 121.2 5805.01
-1175.15 1932.79 0 2262 121.3 5805.01
-1175.4 1925.61 0 2256 121.4 5805.01
-1170.92 1910.77 0 2241 121.5 5805.01
-1170.58 1902.76 0 2234 121.6 5805.01
-1180.21 1910.92 0 2246 121.7 5805.01
-1176.17 1896.96 0 2232 121.8 5805.01
-1185.29 1904.24 0 2243 121.9 5805.01
-1190.73 1905.56 0 2247 122 5805.01
-1190.86 1898.4 0 2241 122.1 5805.01
-1189.91 1889.55 0 2233 122.2 5805.01
-1186.26 1876.48 0 2220 122.3 5805.01
-1200.79 1892.14 0 2241 122.4 5805.01
-1199.79 1883.29 0 2233 122.5 5805.01
-1210.08 1892.15 0 2246 122.6 5805.01
-1210.14 1884.98 0 2240 122.7 5805.01
-1206.38 1871.94 0 2227 122.8 5805.01
-1206.93 1865.64 0 2222 122.9 5805.01
-1208.55 1861.01 0 2219 123 5805.01
-1213.44 1861.41 0 2222 123.1 5805.01
-1212.31 1852.6 0 2214 123.2 5805.01
-1208.4 1839.61 0 2201 123.3 5805.01
-1221.52 1852.53 0 2219 123.4 5805.01
-1223.09 1847.89 0 2216 123.5 5805.01
-1221.34 1838.26 0 2207 123.6 5805.01
-1217.33 1825.31 0 2194 123.7 5805.01
-1229.97 1837.31 0 2211 123.8 5805.01
-1222.02 1818.56 0 2191 123.9 5805.01
-1233.02 1828.03 0 2205 124 5805.01
-1236.21 1825.87 0 2205 124.1 5805.01
-1236.58 1819.58 0 2200 124.2 5805.01
-1243.7 1823.2 0 2207 124.3 5805.01
-1242.93 1815.25 0 2200 124.4 5805.01
-1249.49 1818.02 0 2206 124.5 5805.01
-1246.98 1807.61 0 2196 124.6 5805.01
-1250.71 1806.25 0 2197 124.7 5805.01
-1245.87 1792.57 0 2183 124.8 5805.01
-1245.56 1785.47 0 2177 124.9 5805.01
0 0 0 0 55 5805.03
0 0 0 0 55.1 5805.03
0 0 0 0 55.2 5805.03
0 0 0 0 55.3 5805.03
0 0 0 0 55.4 5805.03
0 0 0 0 55.5 5805.03
0 0 0 0 55.6 5805.03
0 0 0 0 55.7 5805.03
0 0 0 0 55.8 5805.03
0 0 0 0 55.9 5805.03
0 0 0 0 56 5805.03
0 0 0 0 56.1 5805.03
0 0 0 0 56.2 5805.03
0 0 0 0 56.3 5805.03
0 0 0 0 56.4 5805.03
0 0 0 0 56.5 5805.03
0 0 0 0 56.6 5805.03
0 0 0 0 56.7 5805.03
0 0 0 0 56.8 5805.03
0 0 0 0 56.9 5805.03
0 0 0 0 57 5805.03
0 0 0 0 57.1 5805.03
0 0 0 0 57.2 5805.03
0 0 0 0 57.3 5805.03
0 0 0 0 57.4 5805.03
0 0 0 0 57.5 5805.03
0 0 0 0 57.6 5805.03
0 0 0 0 57.7 5805.03
0 0 0 0 57.8 5805.03
0 0 0 0 57.9 5805.03
0 0 0 0 58 5805.03
0 0 0 0 58.1 5805.03
0 0 0 0 58.2 5805.03
0 0 0 0 58.3 5805.03
0 0 0 0 58.4 5805.03
0 0 0 0 58.5 5805.03
0 0 0 0 58.6 5805.03
0 0 0 0 58.7 5805.03
0 0 0 0 58.8 5805.03
0 0 0 0 58.9 5805.03
0 0 0 0 59 5805.03
952.619 1591.71 0 1855 59.1 5805.03
951.888 1596.81 0 1859 59.2 5805.03
0 0 0 2694 59.3 5805.03
0 0 0 0 59.4 5805.03
918.644 1559.55 0 1810 59.5 5805.03
907.319 1546.49 0 1793 59.6 5805.03
902.095 1543.75 0 1788 59.7 5805.03
900.406 1547.05 0 1790 59.8 5805.03
898.206 1549.49 0 1791 59.9 5805.03
898 1555.38 0 1796 60 5805.03
884.816 1538.74 0 1775 60.1 5805.03
883.123 1542.02 0 1777 60.2 5805.03
876.962 1537.48 0 1770 60.3 5805.03
874.277 1539.01 0 1770 60.4 5805.03
870.112 1537.92 0 1767 60.5 5805.03
863.5 1532.47 0 1759 60.6 5805.03
867.186 1545.31 0 1772 60.7 5805.03
861.56 1541.58 0 1766 60.8 5805.03
863.245 1550.95 0 1775 60.9 5805.03
855.689 1543.7 0 1765 61 5805.03
852.51 1544.32 0 1764 61.1 5805.03
853.668 1552.82 0 1772 61.2 5805.03
851.916 1556.06 0 1774 61.3 5805.03
853.508 1565.44 0 1783 61.4 5805.03
846.48 1559.02 0 1774 61.5 5805.03
843.282 1559.62 0 1773 61.6 5805.03
837.714 1555.8 0 1767 61.7 5805.03
835.47 1558.14 0 1768 61.8 5805.03
842.64 1578.12 0 1789 61.9 5805.03
835.659 1571.65 0 1780 62 5805.03
822.621 1553.66 0 1758 62.1 5805.03
800.786 1518.83 0 1717 62.2 5805.03
779.54 1484.81 0 1677 62.3 5805.03
763.975 1461.35 0 1649 62.4 5805.03
745.724 1432.52 0 1615 62.5 5805.03
730.337 1408.96 0 1587 62.6 5805.03
697.147 1350.7 0 1520 62.7 5805.03
0 0 0 0 62.8 5805.03
0 0 0 0 62.9 5805.03
0 0 0 0 63 5805.03
0 0 0 0 63.1 5805.03
0 0 0 1718 63.2 5805.03
757.552 1506.22 0 1686 63.3 5805.03
752.235 1502.18 0 1680 63.4 5805.03
744.704 1493.65 0 1669 63.5 5805.03
0 0 0 1677 63.6 5805.03
0 0 0 1675 63.7 5805.03
0 0 0 1655 63.8 5805.03
0 0 0 0 63.9 5805.03
0 0 0 0 64 5805.03
0 0 0 1660 64.1 5805.03
0 0 0 1651 64.2 5805.03
0 0 0 0 64.3 5805.03
0 0 0 0 64.4 5805.03
0 0 0 0 64.5 5805.03
0 0 0 1212 64.6 5805.03
0 0 0 1146 64.7 5805.03
380.647 808.915 0 894 64.8 5805.03
0 0 0 664 64.9 5805.03
256.529 550.129 0 607 65 5805.03
243.359 524.271 0 578 65.1 5805.03
250.832 542.851 0 598 65.2 5805.03
236.095 513.307 0 565 65.3 5805.03
240.61 525.538 0 578 65.4 5805.03
240.107 526.868 0 579 65.5 5805.03
245.384 540.946 0 594 65.6 5805.03
245.263 543.196 0 596 65.7 5805.03
255.382 568.251 0 623 65.8 5805.03
244.59 546.788 0 599 65.9 5805.03
244.855 549.954 0 602 66 5805.03
254.024 573.237 0 627 66.1 5805.03
234.46 531.592 0 581 66.2 5805.03
233.934 532.916 0 582 66.3 5805.03
232.202 531.49 0 580 66.4 5805.03
235.262 541.065 0 590 66.5 5805.03
227.963 526.791 0 574 66.6 5805.03
232.976 540.965 0 589 66.7 5805.03
226.517 528.503 0 575 66.8 5805.03
226.771 531.657 0 578 66.9 5805.03
229.75 541.257 0 588 67 5805.03
226.47 536.13 0 582 67.1 5805.03
230.184 547.587 0 594 67.2 5805.03
223.826 535.072 0 580 67.3 5805.03
229.04 550.233 0 596 67.4 5805.03
225.401 544.165 0 589 67.5 5805.03
217.21 526.991 0 570 67.6 5805.03
225.776 550.5 0 595 67.7 5805.03
223.682 548.115 0 592 67.8 5805.03
219.715 541.093 0 584 67.9 5805.03
225.513 558.165 0 602 68 5805.03
210.738 524.227 0 565 68.1 5805.03
220.592 551.521 0 594 68.2 5805.03
209.646 526.818 0 567 68.3 5805.03
208.358 526.253 0 566 68.4 5805.03
207.806 527.547 0 567 68.5 5805.03
223.669 570.737 0 613 68.6 5805.03
209.596 537.586 0 577 68.7 5805.03
217.698 561.259 0 602 68.8 5805.03
210.958 546.711 0 586 68.9 5805.03
0 0 0 577 69 5805.03
207.265 542.773 0 581 69.1 5805.03
0 0 0 557 69.2 5805.03
0 0 0 584 69.3 5805.03
189.994 505.472 0 540 69.4 5805.03
196.116 524.536 0 560 69.5 5805.03
201.475 541.749 0 578 69.6 5805.03
186.304 503.646 0 537 69.7 5805.03
194.058 527.433 0 562 69.8 5805.03
193.824 529.649 0 564 69.9 5805.03
197.688 543.142 0 578 70 5805.03
198.782 549.128 0 584 70.1 5805.03
194.436 540.066 0 574 70.2 5805.03
192.818 538.521 0 572 70.3 5805.03
193.22 542.625 0 576 70.4 5805.03
188.267 531.65 0 564 70.5 5805.03
188.668 535.75 0 568 70.6 5805.03
187.402 535.135 0 567 70.7 5805.03
186.139 534.517 0 566 70.8 5805.03
188.15 543.346 0 575 70.9 5805.03
186.876 542.728 0 574 71 5805.03
187.548 547.783 0 579 71.1 5805.03
179.824 528.23 0 558 71.2 5805.03
178.261 526.649 0 556 71.3 5805.03
184.358 547.81 0 578 71.4 5805.03
179.277 535.803 0 565 71.5 5805.03
178.973 538.013 0 567 71.6 5805.03
181.802 549.717 0 579 71.7 5805.03
178.656 543.384 0 572 71.8 5805.03
183.299 560.804 0 590 71.9 5805.03
174.904 538.298 0 566 72 5805.03
177.652 550.022 0 578 72.1 5805.03
175.163 545.57 0 573 72.2 5805.03
177.555 556.354 0 584 72.3 5805.03
172.048 542.365 0 569 72.4 5805.03
173.507 550.295 0 577 72.5 5805.03
170.752 544.871 0 571 72.6 5805.03
173.072 555.671 0 582 72.7 5805.03
170.032 549.285 0 575 72.8 5805.03
168.485 547.669 0 573 72.9 5805.03
170.453 557.526 0 583 73 5805.03
162.793 535.816 0 560 73.1 5805.03
168.506 558.117 0 583 73.2 5805.03
166.382 554.579 0 579 73.3 5805.03
165.414 554.869 0 579 73.4 5805.03
168.705 569.539 0 594 73.5 5805.03
164.605 559.28 0 583 73.6 5805.03
166.155 568.205 0 592 73.7 5805.03
163.21 561.772 0 585 73.8 5805.03
155.296 538.036 0 560 73.9 5805.03
159.318 555.609 0 578 74 5805.03
158.348 555.886 0 578 74.1 5805.03
158.739 560.973 0 583 74.2 5805.03
159.925 568.951 0 591 74.3 5805.03
155.973 558.634 0 580 74.4 5805.03
157.671 568.542 0 590 74.5 5805.03
154.554 561.104 0 582 74.6 5805.03
157.796 576.805 0 598 74.7 5805.03
153.905 566.465 0 587 74.8 5805.03
152.656 565.767 0 586 74.9 5805.03
157.362 587.283 0 608 75 5805.03
153.251 575.96 0 596 75.1 5805.03
153.778 582.028 0 602 75.2 5805.03
155.554 592.935 0 613 75.3 5805.03
152.502 585.464 0 605 75.4 5805.03
151.981 587.666 0 607 75.5 5805.03
149.711 583.087 0 602 75.6 5805.03
156.597 614.356 0 634 75.7 5805.03
152.091 601.056 0 620 75.8 5805.03
148.605 591.622 0 610 75.9 5805.03
148.056 593.821 0 612 76 5805.03
143.416 579.518 0 597 76.1 5805.03
147.175 599.19 0 617 76.2 5805.03
148.024 607.218 0 625 76.3 5805.03
141.556 585.121 0 602 76.4 5805.03
147.771 615.51 0 633 76.5 5805.03
140.903 591.448 0 608 76.6 5805.03
141.941 600.451 0 617 76.7 5805.03
138.609 590.962 0 607 76.8 5805.03
140.524 603.865 0 620 76.9 5805.03
138.345 599.238 0 615 77 5805.03
135.29 590.705 0 606 77.1 5805.03
134.037 589.965 0 605 77.2 5805.03
132.347 587.272 0 602 77.3 5805.03
133.722 598.237 0 613 77.4 5805.03
127.05 573.086 0 587 77.5 5805.03
131.633 598.7 0 613 77.6 5805.03
130.588 598.929 0 613 77.7 5805.03
124.682 576.675 0 590 77.8 5805.03
129.544 604.27 0 618 77.9 5805.03
122.876 578.085 0 591 78 5805.03
127.434 604.719 0 618 78.1 5805.03
126.788 606.898 0 620 78.2 5805.03
122.686 592.43 0 605 78.3 5805.03
123.462 601.459 0 614 78.4 5805.03
121.016 594.814 0 607 78.5 5805.03
120.373 596.985 0 609 78.6 5805.03
121.487 607.981 0 620 78.7 5805.03
117.123 591.516 0 603 78.8 5805.03
119.364 608.401 0 620 78.9 5805.03
116.775 600.756 0 612 79 5805.03
116.294 603.905 0 615 79.1 5805.03
114.865 602.142 0 613 79.2 5805.03
117.713 622.977 0 634 79.3 5805.03
112.026 598.608 0 609 79.4 5805.03
113.168 610.601 0 621 79.5 5805.03
113.366 617.683 0 628 79.6 5805.03
107.103 589.347 0 599 79.7 5805.03
111.386 619.059 0 629 79.8 5805.03
105.571 592.671 0 602 79.9 5805.03
106.794 605.657 0 615 80 5805.03
105.564 604.857 0 614 80.1 5805.03
103.147 597.157 0 606 80.2 5805.03
105.643 618.036 0 627 80.3 5805.03
99.8945 590.612 0 599 80.4 5805.03
104.64 625.305 0 634 80.5 5805.03
100.935 609.702 0 618 80.6 5805.03
104.073 635.535 0 644 80.7 5805.03
100.246 618.934 0 627 80.8 5805.03
97.109 606.272 0 614 80.9 5805.03
96.8329 611.379 0 619 81 5805.03
96.5393 616.487 0 624 81.1 5805.03
93.3214 602.819 0 610 81.2 5805.03
99.8321 652.406 0 660 81.3 5805.03
0 0 0 680 81.4 5805.03
0 0 0 0 81.5 5805.03
0 0 0 0 81.6 5805.03
0 0 0 0 81.7 5805.03
0 0 0 0 81.8 5805.03
0 0 0 0 81.9 5805.03
0 0 0 0 82 5805.03
0 0 0 0 82.1 5805.03
0 0 0 0 82.2 5805.03
0 0 0 0 82.3 5805.03
0 0 0 0 82.4 5805.03
0 0 0 0 82.5 5805.03
0 0 0 0 82.6 5805.03
0 0 0 0 82.7 5805.03
0 0 0 0 82.8 5805.03
0 0 0 0 82.9 5805.03
0 0 0 0 83 5805.03
0 0 0 0 83.1 5805.03
0 0 0 0 83.2 5805.03
0 0 0 0 83.3 5805.03
0 0 0 0 83.4 5805.03
0 0 0 0 83.5 5805.03
0 0 0 0 83.6 5805.03
0 0 0 2169 83.7 5805.03
236.951 2181.17 0 2194 83.8 5805.03
232.506 2175.61 0 2188 83.9 5805.03
230.903 2196.9 0 2209 84 5805.03
0 0 0 2220 84.1 5805.03
0 0 0 0 84.2 5805.03
0 0 0 0 84.3 5805.03
213.707 2179.55 0 2190 84.4 5805.03
209.998 2180.91 0 2191 84.5 5805.03
206.662 2186.25 0 2196 84.6 5805.03
204.693 2206.53 0 2216 84.7 5805.03
200.298 2200.9 0 2210 84.8 5805.03
197.256 2210.22 0 2219 84.9 5805.03
193.137 2207.57 0 2216 85 5805.03
189.369 2208.9 0 2217 85.1 5805.03
186.351 2219.19 0 2227 85.2 5805.03
181.74 2210.54 0 2218 85.3 5805.03
177.56 2206.87 0 2214 85.4 5805.03
0 0 0 0 85.5 5805.03
0 0 0 0 85.6 5805.03
0 0 0 0 85.7 5805.03
0 0 0 0 85.8 5805.03
0 0 0 0 85.9 5805.03
0 0 0 0 86 5805.03
0 0 0 0 86.1 5805.03
0 0 0 0 86.2 5805.03
0 0 0 0 86.3 5805.03
0 0 0 0 86.4 5805.03
0 0 0 0 86.5 5805.03
0 0 0 2149 86.6 5805.03
0 0 0 0 86.7 5805.03
0 0 0 0 86.8 5805.03
0 0 0 0 86.9 5805.03
0 0 0 0 87 5805.03
0 0 0 0 87.1 5805.03
0 0 0 0 87.2 5805.03
0 0 0 0 87.3 5805.03
0 0 0 0 87.4 5805.03
0 0 0 0 87.5 5805.03
0 0 0 0 87.6 5805.03
0 0 0 0 87.7 5805.03
0 0 0 0 87.8 5805.03
0 0 0 0 87.9 5805.03
0 0 0 0 88 5805.03
0 0 0 0 88.1 5805.03
0 0 0 0 88.2 5805.03
0 0 0 0 88.3 5805.03
0 0 0 0 88.4 5805.03
0 0 0 0 88.5 5805.03
0 0 0 0 88.6 5805.03
0 0 0 0 88.7 5805.03
0 0 0 0 88.8 5805.03
0 0 0 0 88.9 5805.03
0 0 0 0 89 5805.03
0 0 0 0 89.1 5805.03
0 0 0 0 89.2 5805.03
0 0 0 0 89.3 5805.03
0 0 0 0 89.4 5805.03
0 0 0 0 89.5 5805.03
0 0 0 0 89.6 5805.03
0 0 0 0 89.7 5805.03
0 0 0 0 89.8 5805.03
0 0 0 0 89.9 5805.03
0 0 0 0 90 5805.03
0 0 0 0 90.1 5805.03
0 0 0 0 90.2 5805.03
0 0 0 0 90.3 5805.03
0 0 0 0 90.4 5805.03
0 0 0 0 90.5 5805.03
0 0 0 0 90.6 5805.03
0 0 0 0 90.7 5805.03
0 0 0 0 90.8 5805.03
0 0 0 0 90.9 5805.03
0 0 0 0 91 5805.03
0 0 0 0 91.1 5805.03
0 0 0 0 91.2 5805.03
0 0 0 0 91.3 5805.03
0 0 0 0 91.4 5805.03
0 0 0 0 91.5 5805.03
0 0 0 0 91.6 5805.03
0 0 0 0 91.7 5805.03
0 0 0 0 91.8 5805.03
0 0 0 0 91.9 5805.03
-73.7078 2110.71 0 2112 92 5805.03
-76.7686 2093.59 0 2095 92.1 5805.03
-80.6144 2098.45 0 2100 92.2 5805.03
-83.9959 2091.31 0 2093 92.3 5805.03
-87.6876 2092.16 0 2094 92.4 5805.03
-89.9868 2061.04 0 2063 92.5 5805.03
-93.8107 2065.87 0 2068 92.6 5805.03
-97.4633 2066.7 0 2069 92.7 5805.03
-100.484 2054.54 0 2057 92.8 5805.03
-104.474 2062.36 0 2065 92.9 5805.03
-108.335 2067.16 0 2070 93 5805.03
-113.187 2089.94 0 2093 93.1 5805.03
-116.723 2087.74 0 2091 93.2 5805.03
-119.618 2074.55 0 2078 93.3 5805.03
-123.713 2082.33 0 2086 93.4 5805.03
-127.469 2084.11 0 2088 93.5 5805.03
-132.3 2102.84 0 2107 93.6 5805.03
0 0 0 0 93.7 5805.03
0 0 0 0 93.8 5805.03
0 0 0 0 93.9 5805.03
0 0 0 2919 94 5805.03
-209.988 2929.48 0 2937 94.1 5805.03
-215.833 2939.09 0 2947 94.2 5805.03
-219.913 2924.74 0 2933 94.3 5805.03
-226.014 2937.32 0 2946 94.4 5805.03
-230.67 2930.94 0 2940 94.5 5805.03
-235.384 2925.55 0 2935 94.6 5805.03
-241.637 2939.08 0 2949 94.7 5805.03
-245.762 2926.7 0 2937 94.8 5805.03
-251.809 2937.23 0 2948 94.9 5805.03
-256.064 2926.82 0 2938 95 5805.03
-261.705 2932.34 0 2944 95.1 5805.03
-266.822 2931.88 0 2944 95.2 5805.03
-271.754 2929.42 0 2942 95.3 5805.03
-276.773 2927.95 0 2941 95.4 5805.03
-282.074 2929.45 0 2943 95.5 5805.03
-287.284 2929.95 0 2944 95.6 5805.03
-291.702 2922.48 0 2937 95.7 5805.03
-295.893 2913.01 0 2928 95.8 5805.03
-302.107 2923.43 0 2939 95.9 5805.03
-306.373 2914.94 0 2931 96 5805.03
-311.991 2919.38 0 2936 96.1 5805.03
-316.114 2909.88 0 2927 96.2 5805.03
-321.961 2916.28 0 2934 96.3 5805.03
-327.161 2916.71 0 2935 96.4 5805.03
-332.591 2919.11 0 2938 96.5 5805.03
-328.031 2835.09 0 2854 96.6 5805.03
-332.745 2832.52 0 2852 96.7 5805.03
-310.455 2603.56 0 2622 96.8 5805.03
-278.357 2300.22 0 2317 96.9 5805.03
-278.837 2270.95 0 2288 97 5805.03
-283.665 2277.4 0 2295 97.1 5805.03
-285.634 2261.03 0 2279 97.2 5805.03
-290.343 2266.48 0 2285 97.3 5805.03
-293.396 2259.03 0 2278 97.4 5805.03
-300.471 2282.31 0 2302 97.5 5805.03
-303.793 2276.82 0 2297 97.6 5805.03
-307.096 2271.33 0 2292 97.7 5805.03
-310.246 2264.85 0 2286 97.8 5805.03
-312.411 2251.43 0 2273 97.9 5805.03
-320.933 2283.56 0 2306 98 5805.03
-322.946 2269.13 0 2292 98.1 5805.03
-328.047 2276.49 0 2300 98.2 5805.03
-328.122 2249.19 0 2273 98.3 5805.03
-336.137 2276.32 0 2301 98.4 5805.03
-340.257 2276.71 0 2302 98.5 5805.03
-343.483 2271.17 0 2297 98.6 5805.03
-350.018 2287.37 0 2314 98.7 5805.03
-352.479 2276.88 0 2304 98.8 5805.03
-359.083 2293.05 0 2321 98.9 5805.03
-363.397 2294.4 0 2323 99 5805.03
-368.666 2301.66 0 2331 99.1 5805.03
-373.962 2308.91 0 2339 99.2 5805.03
-380.577 2324.05 0 2355 99.3 5805.03
-381.039 2301.67 0 2333 99.4 5805.03
-387.697 2316.78 0 2349 99.5 5805.03
-392.74 2322.02 0 2355 99.6 5805.03
-396.624 2320.35 0 2354 99.7 5805.03
-400.333 2317.68 0 2352 99.8 5805.03
-408.675 2341.6 0 2377 99.9 5805.03
-410.331 2327.1 0 2363 100 5805.03
-416.145 2336.23 0 2373 100.1 5805.03
-417.92 2322.7 0 2360 100.2 5805.03
-424.655 2336.73 0 2375 100.3 5805.03
0 0 0 0 100.4 5805.03
0 0 0 0 100.5 5805.03
0 0 0 2883 100.6 5805.03
-538.805 2851.54 0 2902 100.7 5805.03
-545.467 2859.44 0 2911 100.8 5805.03
-547.81 2844.73 0 2897 100.9 5805.03
-552.965 2844.76 0 2898 101 5805.03
-558.121 2844.77 0 2899 101.1 5805.03
-562.308 2839.87 0 2895 101.2 5805.03
-565.109 2828.09 0 2884 101.3 5805.03
-570.834 2831.02 0 2888 101.4 5805.03
-574.379 2823.16 0 2881 101.5 5805.03
-577.295 2812.36 0 2871 101.6 5805.03
-585.447 2827.02 0 2887 101.7 5805.03
-583.427 2792.71 0 2853 101.8 5805.03
-590.775 2803.43 0 2865 101.9 5805.03
-596.291 2805.33 0 2868 102 5805.03
-597.623 2787.66 0 2851 102.1 5805.03
-596.147 2757.29 0 2821 102.2 5805.03
-605.858 2778.72 0 2844 102.3 5805.03
-607.057 2761.05 0 2827 102.4 5805.03
-611.226 2757.06 0 2824 102.5 5805.03
-613.419 2744.28 0 2812 102.6 5805.03
-621.725 2758.81 0 2828 102.7 5805.03
-627.204 2760.65 0 2831 102.8 5805.03
-627.779 2741.03 0 2812 102.9 5805.03
-631.438 2735.06 0 2807 103 5805.03
-635.757 2732 0 2805 103.1 5805.03
-640.981 2732.84 0 2807 103.2 5805.03
-641.839 2715.17 0 2790 103.3 5805.03
-647.967 2719.88 0 2796 103.4 5805.03
-650.846 2710.97 0 2788 103.5 5805.03
-655.576 2709.83 0 2788 103.6 5805.03
-654.858 2686.33 0 2765 103.7 5805.03
-664.554 2705.58 0 2786 103.8 5805.03
-666.633 2693.74 0 2775 103.9 5805.03
-666.253 2672.19 0 2754 104 5805.03
-667.992 2659.39 0 2742 104.1 5805.03
-674.595 2665.97 0 2750 104.2 5805.03
-677.271 2657.04 0 2742 104.3 5805.03
-685.141 2668.45 0 2755 104.4 5805.03
-686.041 2652.72 0 2740 104.5 5805.03
-691.174 2653.46 0 2742 104.6 5805.03
-691.237 2634.84 0 2724 104.7 5805.03
-703.753 2663.6 0 2755 104.8 5805.03
-703.258 2643.04 0 2735 104.9 5805.03
-704.505 2629.25 0 2722 105 5805.03
-705.967 2616.43 0 2710 105.1 5805.03
-713.155 2624.84 0 2720 105.2 5805.03
-712.457 2604.31 0 2700 105.3 5805.03
-721.782 2620.41 0 2718 105.4 5805.03
-725.552 2616.26 0 2715 105.5 5805.03
-728.773 2610.17 0 2710 105.6 5805.03
-728.186 2590.6 0 2691 105.7 5805.03
-732.434 2588.37 0 2690 105.8 5805.03
-735.854 2583.24 0 2686 105.9 5805.03
-738.433 2575.22 0 2679 106 5805.03
-746.531 2586.42 0 2692 106.1 5805.03
-749.928 2581.27 0 2688 106.2 5805.03
-747.135 2555 0 2662 106.3 5805.03
-754.416 2563.29 0 2672 106.4 5805.03
-756.049 2552.38 0 2662 106.5 5805.03
-759.645 2548.18 0 2659 106.6 5805.03
-755.471 2518.12 0 2629 106.7 5805.03
0 0 0 2649 106.8 5805.03
0 0 0 0 106.9 5805.03
-776.247 2538.99 0 2655 107 5805.03
-774.208 2516.6 0 2633 107.1 5805.03
-773.277 2498.05 0 2615 107.2 5805.03
-780.906 2507.2 0 2626 107.3 5805.03
-783.487 2500.11 0 2620 107.4 5805.03
-792.36 2513.04 0 2635 107.5 5805.03
-793.721 2502.13 0 2625 107.6 5805.03
-794.742 2490.26 0 2614 107.7 5805.03
-800.922 2494.58 0 2620 107.8 5805.03
-804.66 2491.27 0 2618 107.9 5805.03
-804.989 2477.5 0 2605 108 5805.03
-809.312 2476.09 0 2605 108.1 5805.03
-808.01 2457.58 0 2587 108.2 5805.03
-815.124 2464.71 0 2596 108.3 5805.03
-822.897 2473.72 0 2607 108.4 5805.03
-822.136 2457.11 0 2591 108.5 5805.03
-825.148 2451.88 0 2587 108.6 5805.03
-830.067 2452.33 0 2589 108.7 5805.03
-835.635 2454.66 0 2593 108.8 5805.03
-840.242 2454.15 0 2594 108.9 5805.03
-839.966 2439.44 0 2580 109 5805.03
-837.351 2418.12 0 2559 109.1 5805.03
-839.597 2410.99 0 2553 109.2 5805.03
-847.769 2420.85 0 2565 109.3 5805.03
-850.333 2414.65 0 2560 109.4 5805.03
-853.544 2410.33 0 2557 109.5 5805.03
-852.382 2393.77 0 2541 109.6 5805.03
-862.29 2408.28 0 2558 109.7 5805.03
-862.088 2394.54 0 2545 109.8 5805.03
-859.118 2373.29 0 2524 109.9 5805.03
-869.757 2389.64 0 2543 110 5805.03
-874.614 2389.99 0 2545 110.1 5805.03
-876.367 2381.9 0 2538 110.2 5805.03
-879.482 2377.55 0 2535 110.3 5805.03
-877.007 2358.2 0 2516 110.4 5805.03
-885.675 2368.84 0 2529 110.5 5805.03
-888.4 2363.55 0 2525 110.6 5805.03
-884.394 2340.48 0 2502 110.7 5805.03
-889.898 2342.67 0 2506 110.8 5805.03
-896.839 2348.59 0 2514 110.9 5805.03
-896.637 2335.82 0 2502 111 5805.03
-899.272 2330.52 0 2498 111.1 5805.03
-904.785 2332.67 0 2502 111.2 5805.03
-905.585 2322.71 0 2493 111.3 5805.03
-909.273 2320.19 0 2492 111.4 5805.03
-913.321 2318.6 0 2492 111.5 5805.03
-915.158 2311.42 0 2486 111.6 5805.03
-927.325 2330.26 0 2508 111.7 5805.03
-921.364 2303.57 0 2481 111.8 5805.03
-925.01 2301.03 0 2480 111.9 5805.03
-929.774 2301.27 0 2482 112 5805.03
-925.512 2279.26 0 2460 112.1 5805.03
-930.622 2280.42 0 2463 112.2 5805.03
-929.668 2266.76 0 2450 112.3 5805.03
-939.72 2279.93 0 2466 112.4 5805.03
-937.957 2264.43 0 2451 112.5 5805.03
-939.602 2257.25 0 2445 112.6 5805.03
-942.768 2253.76 0 2443 112.7 5805.03
-940.5 2237.36 0 2427 112.8 5805.03
-947.906 2244.01 0 2436 112.9 5805.03
-958.073 2257.08 0 2452 113 5805.03
-950.633 2228.73 0 2423 113.1 5805.03
-962.4 2245.45 0 2443 113.2 5805.03
